24;010200012;1;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;1;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;2;2;0;23;0;0;0;24;1;1;0;25;0;0;0;26;0;0;0;27;0;0;0;28;18;18;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
24;010200013;1;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;0;0;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;4;4;0;23;0;0;0;24;1;1;0;25;0;0;0;26;0;0;0;27;0;0;0;28;142;142;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
24;010200014;1;1;0;0;0;2;1;1;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;1;0;13;0;0;0;14;0;0;0;15;0;0;0;16;1;1;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;9;9;0;23;0;0;0;24;1;1;0;25;0;0;0;26;0;0;0;27;0;0;0;28;119;119;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
24;010200015;1;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;1;0;13;1;1;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;2;2;0;23;0;0;0;24;2;2;0;25;0;0;0;26;0;0;0;27;0;0;0;28;190;190;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
24;010200016;1;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;1;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;2;2;0;23;0;0;0;24;1;1;0;25;0;0;0;26;0;0;0;27;0;0;0;28;90;90;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
24;010200017;1;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;1;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;6;6;0;23;0;0;0;24;1;1;0;25;0;0;0;26;0;0;0;27;0;0;0;28;22;22;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
24;010200018;1;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;0;0;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;0;0;0;27;0;0;0;28;69;69;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
24;010200019;1;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;0;0;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;26;26;0;25;0;0;0;26;0;0;0;27;0;0;0;28;82;82;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010300001;1;1;15;5;10;2;0;0;0;3;9;2;7;4;0;0;0;6;2;0;2;7;0;0;0;8;4;1;3;9;6;5;1;10;0;0;0;11;0;0;0;12;28;16;12;13;4;4;0;14;31;4;27;15;0;0;0;16;3;2;1;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;64;38;26;23;0;0;0;24;15;6;9;25;10;6;4;26;1;0;1;27;0;0;0;28;12;9;3;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010300002;1;1;6;4;2;2;1;1;0;3;2;1;1;4;0;0;0;6;0;0;0;7;0;0;0;8;4;1;3;9;1;0;1;10;0;0;0;11;0;0;0;12;11;5;6;13;4;1;3;14;18;8;10;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;40;21;19;23;0;0;0;24;12;8;4;25;8;3;5;26;1;0;1;27;0;0;0;28;8;8;0;29;1;1;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010300003;1;1;23;8;15;2;1;0;1;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;3;0;3;9;2;1;1;10;0;0;0;11;0;0;0;12;27;16;11;13;5;3;2;14;23;3;20;15;0;0;0;16;0;0;0;17;1;0;1;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;36;22;14;23;0;0;0;24;16;7;9;25;11;6;5;26;3;3;0;27;0;0;0;28;11;7;4;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010300004;1;1;6;1;5;2;0;0;0;3;6;4;2;4;0;0;0;6;0;0;0;7;0;0;0;8;6;4;2;9;3;2;1;10;0;0;0;11;1;0;1;12;28;13;15;13;1;1;0;14;28;4;24;15;1;1;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;1;1;0;22;50;33;17;23;0;0;0;24;8;5;3;25;5;0;5;26;1;0;1;27;0;0;0;28;23;16;7;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
