regionId;regionName;partyId;partyName;candidateId;candidateName;col6
10;10. КЮСТЕНДИЛ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;102;Марина Георгиева Палакарска;
10;10. КЮСТЕНДИЛ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;103;Младен Гавриелов Апостолов;
10;10. КЮСТЕНДИЛ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;104;Николина Красимирова Спасова;
10;10. КЮСТЕНДИЛ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;105;Любомир Асенов Дамянов;
10;10. КЮСТЕНДИЛ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;106;Симеон Росенов Биндер;
10;10. КЮСТЕНДИЛ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;107;Михаил Георгиев Попов;
10;10. КЮСТЕНДИЛ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;108;Валери Димитров Димитров;
10;10. КЮСТЕНДИЛ;12;АНТИКОРУПЦИОНЕН БЛОК;101;Ивелин Димитров Иванов;
10;10. КЮСТЕНДИЛ;12;АНТИКОРУПЦИОНЕН БЛОК;102;Емил Димитров Нейков;
10;10. КЮСТЕНДИЛ;12;АНТИКОРУПЦИОНЕН БЛОК;103;Даниел Николаев Зарев;
10;10. КЮСТЕНДИЛ;12;АНТИКОРУПЦИОНЕН БЛОК;104;Любомир Иванов Стойков;
10;10. КЮСТЕНДИЛ;12;АНТИКОРУПЦИОНЕН БЛОК;105;Румяна Станоева Първанова;
10;10. КЮСТЕНДИЛ;12;АНТИКОРУПЦИОНЕН БЛОК;106;Светослав Асенов Салкин;
10;10. КЮСТЕНДИЛ;12;АНТИКОРУПЦИОНЕН БЛОК;107;Александър Николов Пулев;
10;10. КЮСТЕНДИЛ;12;АНТИКОРУПЦИОНЕН БЛОК;108;Ани Ангелова Вакъвчиева;
10;10. КЮСТЕНДИЛ;13;НД НЕПОКОРНА БЪЛГАРИЯ;101;Десислава Георгиева Разсолкова;
10;10. КЮСТЕНДИЛ;13;НД НЕПОКОРНА БЪЛГАРИЯ;102;Любослав Любомиров Ковачки;
10;10. КЮСТЕНДИЛ;13;НД НЕПОКОРНА БЪЛГАРИЯ;103;Красимира Василева Стоянова;
10;10. КЮСТЕНДИЛ;13;НД НЕПОКОРНА БЪЛГАРИЯ;104;Елица Димитрова Кочова;
10;10. КЮСТЕНДИЛ;13;НД НЕПОКОРНА БЪЛГАРИЯ;105;Димитър Василев Василев;
10;10. КЮСТЕНДИЛ;14;ПП ВЕЛИЧИЕ;101;Йордан Атанасов Мицикулев;
10;10. КЮСТЕНДИЛ;14;ПП ВЕЛИЧИЕ;102;Петър Димитров Кацарски;
10;10. КЮСТЕНДИЛ;14;ПП ВЕЛИЧИЕ;103;Елка Панчова Анастасова;
10;10. КЮСТЕНДИЛ;14;ПП ВЕЛИЧИЕ;105;Мирко Александров Борисов;
10;10. КЮСТЕНДИЛ;14;ПП ВЕЛИЧИЕ;106;Светослав Руменов Кавдански;
10;10. КЮСТЕНДИЛ;14;ПП ВЕЛИЧИЕ;107;Ивелина Петрова Николова;
10;10. КЮСТЕНДИЛ;14;ПП ВЕЛИЧИЕ;108;Георги Владимиров Чараклиев;
10;10. КЮСТЕНДИЛ;15;ГЕРБ-СДС;101;Христо Богомилов Терзийски;
10;10. КЮСТЕНДИЛ;15;ГЕРБ-СДС;102;Радослава Пламен Чеканска;
10;10. КЮСТЕНДИЛ;15;ГЕРБ-СДС;103;Владислав Руменов Паунов;
10;10. КЮСТЕНДИЛ;15;ГЕРБ-СДС;104;Елизабета Йорданова Иванова;
10;10. КЮСТЕНДИЛ;15;ГЕРБ-СДС;105;Денислав Владимиров Данаилов;
10;10. КЮСТЕНДИЛ;15;ГЕРБ-СДС;106;Марк Антонов Кюркчиев;
10;10. КЮСТЕНДИЛ;15;ГЕРБ-СДС;107;Богомил Асенов Костов;
10;10. КЮСТЕНДИЛ;15;ГЕРБ-СДС;108;Полина Светославова Милева;
10;10. КЮСТЕНДИЛ;16;КП ТРЕТИ МАРТ;101;Адриана Георгиева Брънчева-Драганова;
10;10. КЮСТЕНДИЛ;16;КП ТРЕТИ МАРТ;102;Десислава Георгиева Антонова;
10;10. КЮСТЕНДИЛ;16;КП ТРЕТИ МАРТ;103;София Даниел Антонова;
10;10. КЮСТЕНДИЛ;16;КП ТРЕТИ МАРТ;104;Цветанка Борисова Коева;
10;10. КЮСТЕНДИЛ;17;Движение за права и свободи - ДПС;101;Николай Георгиев Златарски;
10;10. КЮСТЕНДИЛ;17;Движение за права и свободи - ДПС;102;Георги Томов Рангелов;
10;10. КЮСТЕНДИЛ;17;Движение за права и свободи - ДПС;103;Татяна Грозданова Андонова;
10;10. КЮСТЕНДИЛ;17;Движение за права и свободи - ДПС;104;Михаела Руменова Йорданова;
10;10. КЮСТЕНДИЛ;17;Движение за права и свободи - ДПС;105;Мюретин Юмеров Алиев;
10;10. КЮСТЕНДИЛ;17;Движение за права и свободи - ДПС;106;Цветан Александров Хлебарски;
10;10. КЮСТЕНДИЛ;17;Движение за права и свободи - ДПС;107;Александър Василев Мутавчийски;
10;10. КЮСТЕНДИЛ;17;Движение за права и свободи - ДПС;108;Милена Благоева Цекова;
10;10. КЮСТЕНДИЛ;18;ПП НАЦИЯ;101;Владимир Миленков Трифкович;
10;10. КЮСТЕНДИЛ;18;ПП НАЦИЯ;102;Васил Георгиев Василев;
10;10. КЮСТЕНДИЛ;19;БЪЛГАРИЯ МОЖЕ;101;Виктор Петров Асенов;
10;10. КЮСТЕНДИЛ;19;БЪЛГАРИЯ МОЖЕ;102;Мирослав Пламенов Иванов;
10;10. КЮСТЕНДИЛ;20;СИЯНИЕ;101;Евгени Николаев Точев;
10;10. КЮСТЕНДИЛ;20;СИЯНИЕ;102;Симеон Маринов Трулев;
10;10. КЮСТЕНДИЛ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;101;Явор Илиев Гечев;
10;10. КЮСТЕНДИЛ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;102;Ани Кирилова Кръстева;
10;10. КЮСТЕНДИЛ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;103;Ивайло Валериев Петров;
10;10. КЮСТЕНДИЛ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;104;Антон Ангелов Ангелов;
10;10. КЮСТЕНДИЛ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;105;Евтим Русалинов Малинов;
10;10. КЮСТЕНДИЛ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;106;Ивайло Иванов Григоров;
10;10. КЮСТЕНДИЛ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;107;Станислав Владимиров Горов;
10;10. КЮСТЕНДИЛ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;108;Борислав Пенчов Иванов;
10;10. КЮСТЕНДИЛ;22;Съпротива;101;Величка Неделчова Георгиева;
10;10. КЮСТЕНДИЛ;22;Съпротива;102;Владимир Николов Живков;
10;10. КЮСТЕНДИЛ;23;Партия на ЗЕЛЕНИТЕ;101;Йонко Йорданов Гергов;
10;10. КЮСТЕНДИЛ;23;Партия на ЗЕЛЕНИТЕ;102;Петър Сашов Лазаров;
10;10. КЮСТЕНДИЛ;23;Партия на ЗЕЛЕНИТЕ;103;Вероника Георгиева Георгиева;
10;10. КЮСТЕНДИЛ;23;Партия на ЗЕЛЕНИТЕ;104;Васил Христов Павлов;
10;10. КЮСТЕНДИЛ;24;ПП ГЛАС НАРОДЕН;101;Явор Николаев Нанев;
10;10. КЮСТЕНДИЛ;24;ПП ГЛАС НАРОДЕН;102;Стефан Радославов Цончев;
11;11. ЛОВЕЧ;1;ПП ИМА ТАКЪВ НАРОД;101;Иван Руменов Клисурски;
11;11. ЛОВЕЧ;1;ПП ИМА ТАКЪВ НАРОД;102;Диана Димитрова Младенова;
11;11. ЛОВЕЧ;1;ПП ИМА ТАКЪВ НАРОД;103;Ася Тодорова Тодорова;
11;11. ЛОВЕЧ;1;ПП ИМА ТАКЪВ НАРОД;104;Анета Стоева Вълкова;
11;11. ЛОВЕЧ;1;ПП ИМА ТАКЪВ НАРОД;105;Теменуга Нешова Калканова;
11;11. ЛОВЕЧ;2;ПРЯКА ДЕМОКРАЦИЯ;101;Калин Николов Павлов;
11;11. ЛОВЕЧ;3;СИНЯ БЪЛГАРИЯ;101;Георги Валентинов Георгиев;
11;11. ЛОВЕЧ;3;СИНЯ БЪЛГАРИЯ;102;Яна Диянова Борисова;
11;11. ЛОВЕЧ;3;СИНЯ БЪЛГАРИЯ;103;Цветан Валентинов Георгиев;
11;11. ЛОВЕЧ;3;СИНЯ БЪЛГАРИЯ;104;Йоана Емилова Илиева;
11;11. ЛОВЕЧ;3;СИНЯ БЪЛГАРИЯ;105;Ивона Павлова Иванова;
11;11. ЛОВЕЧ;3;СИНЯ БЪЛГАРИЯ;106;Пламена Стефанова Гечева;
11;11. ЛОВЕЧ;4;ПП МЕЧ;101;Христо Цветанов Расташки;
11;11. ЛОВЕЧ;4;ПП МЕЧ;102;Людмил Владимиров Матев;
11;11. ЛОВЕЧ;4;ПП МЕЧ;103;Грета Аспарухова Вълчева;
11;11. ЛОВЕЧ;4;ПП МЕЧ;104;Пламен Игнатов Игнев;
11;11. ЛОВЕЧ;4;ПП МЕЧ;105;Магдалена Миткова Банова;
11;11. ЛОВЕЧ;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;101;Николай Пламенов Бериевски;
11;11. ЛОВЕЧ;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;102;Минчо Стойков Казанджиев;
11;11. ЛОВЕЧ;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;103;Тодор Илиев Спасов;
11;11. ЛОВЕЧ;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;104;Николай Иванов Николов;
11;11. ЛОВЕЧ;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;105;Ралица Цветкова Шотинска;
11;11. ЛОВЕЧ;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;106;Мария Валентинова Николова;
11;11. ЛОВЕЧ;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;107;Валентина Венциславова Георгиева;
11;11. ЛОВЕЧ;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;108;Тодор Иванов Тодоров;
11;11. ЛОВЕЧ;6;ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА;101;Огнян Николаев Симеонов;
11;11. ЛОВЕЧ;6;ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА;102;Красимир Радев Александров;
11;11. ЛОВЕЧ;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;101;Искрен Цветославов Арабаджиев;
11;11. ЛОВЕЧ;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;102;Иван Романов Цветков;
11;11. ЛОВЕЧ;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;103;Станимир Петров Краевски;
11;11. ЛОВЕЧ;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;104;Искрен Тошев Трифонов;
11;11. ЛОВЕЧ;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;105;Пламен Георгиев Якимов;
11;11. ЛОВЕЧ;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;106;Ивалина Петрова Христова;
11;11. ЛОВЕЧ;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;107;Цветелин Иванов Вълков;
11;11. ЛОВЕЧ;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;108;Йоланда Венеславова Цонева;
11;11. ЛОВЕЧ;8;ВЪЗРАЖДАНЕ;101;Ивелин Първанов Първанов;
11;11. ЛОВЕЧ;8;ВЪЗРАЖДАНЕ;102;Глория Емилова Данчева;
11;11. ЛОВЕЧ;8;ВЪЗРАЖДАНЕ;103;Моника Петрова Петрова;
11;11. ЛОВЕЧ;8;ВЪЗРАЖДАНЕ;104;Марин Нинов Генов;
11;11. ЛОВЕЧ;8;ВЪЗРАЖДАНЕ;105;Ташо Цвятков Цоков;
11;11. ЛОВЕЧ;8;ВЪЗРАЖДАНЕ;106;Росен Алеков Бориславов;
11;11. ЛОВЕЧ;8;ВЪЗРАЖДАНЕ;107;Делчо Бориславов Вълков;
11;11. ЛОВЕЧ;8;ВЪЗРАЖДАНЕ;108;Лидия Иванова Тодорова;
11;11. ЛОВЕЧ;9;МОЯ БЪЛГАРИЯ;101;Татяна Ангелова Димитрова;
11;11. ЛОВЕЧ;10;Движение на непартийните кандидати;101;Цветанка Павлова Костадинова;
11;11. ЛОВЕЧ;10;Движение на непартийните кандидати;102;Емилия Вергилова Александрова;
11;11. ЛОВЕЧ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;101;Красимир Огнянов Красимиров;
11;11. ЛОВЕЧ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;102;Сашо Мирославов Иванов;
11;11. ЛОВЕЧ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;103;Силвия Милева Иванова;
11;11. ЛОВЕЧ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;104;Анелия Симова Малакова;
11;11. ЛОВЕЧ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;105;Нуршен Асан Чакърова;
11;11. ЛОВЕЧ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;106;Георги Марков Петков;
11;11. ЛОВЕЧ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;107;Зелиха Халимова Хабилова;
11;11. ЛОВЕЧ;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;108;Виктория Добромирова Щрегарска;
11;11. ЛОВЕЧ;12;АНТИКОРУПЦИОНЕН БЛОК;101;Минчо Стефанов Копрински;
11;11. ЛОВЕЧ;12;АНТИКОРУПЦИОНЕН БЛОК;102;Светослав Тодоров Тодоров;
11;11. ЛОВЕЧ;12;АНТИКОРУПЦИОНЕН БЛОК;103;Валентин Стефанов Недев;
11;11. ЛОВЕЧ;12;АНТИКОРУПЦИОНЕН БЛОК;104;Надка Бориславова Готева;
11;11. ЛОВЕЧ;12;АНТИКОРУПЦИОНЕН БЛОК;105;Иван Савов Алфьоров;
11;11. ЛОВЕЧ;13;НД НЕПОКОРНА БЪЛГАРИЯ;101;Стоян Стойков Сопотенски;
11;11. ЛОВЕЧ;13;НД НЕПОКОРНА БЪЛГАРИЯ;102;Павел Радославов Георгиев;
11;11. ЛОВЕЧ;13;НД НЕПОКОРНА БЪЛГАРИЯ;103;Данчо Йорданов Герганов;
11;11. ЛОВЕЧ;13;НД НЕПОКОРНА БЪЛГАРИЯ;104;Маргрета Николаева Кръстева;
11;11. ЛОВЕЧ;13;НД НЕПОКОРНА БЪЛГАРИЯ;105;Борислав Тихомиров Петков;
11;11. ЛОВЕЧ;13;НД НЕПОКОРНА БЪЛГАРИЯ;106;Симона Николаева Ненова;
11;11. ЛОВЕЧ;14;ПП ВЕЛИЧИЕ;101;Георги Иванов Георгиев;
11;11. ЛОВЕЧ;14;ПП ВЕЛИЧИЕ;102;Тодор Александров Гачев;
11;11. ЛОВЕЧ;14;ПП ВЕЛИЧИЕ;103;Мария Василева Стефанова;
11;11. ЛОВЕЧ;14;ПП ВЕЛИЧИЕ;104;Йордан Борисов Качармазов;
11;11. ЛОВЕЧ;15;ГЕРБ-СДС;101;Николай Нанков Нанков;
11;11. ЛОВЕЧ;15;ГЕРБ-СДС;102;Иван Николов Миховски;
11;11. ЛОВЕЧ;15;ГЕРБ-СДС;103;Мила Милева Радевска;
11;11. ЛОВЕЧ;15;ГЕРБ-СДС;104;Георги Николов Митев;
11;11. ЛОВЕЧ;15;ГЕРБ-СДС;105;Иван Радославов Цветанов;
11;11. ЛОВЕЧ;15;ГЕРБ-СДС;106;Сузана Христофорова Янчева;
11;11. ЛОВЕЧ;15;ГЕРБ-СДС;107;Младен Сергеев Младенов;
11;11. ЛОВЕЧ;15;ГЕРБ-СДС;108;Павлин Йовков Йотов;
11;11. ЛОВЕЧ;16;КП ТРЕТИ МАРТ;101;Емил Веселинов Бастрев;
11;11. ЛОВЕЧ;16;КП ТРЕТИ МАРТ;102;Иван-Калоян Валентинов Стефанов;
11;11. ЛОВЕЧ;16;КП ТРЕТИ МАРТ;103;Асен Емилов Михайлов;
11;11. ЛОВЕЧ;16;КП ТРЕТИ МАРТ;104;Кирил Красимиров Кирилов;
11;11. ЛОВЕЧ;16;КП ТРЕТИ МАРТ;105;Илиян Йорданов Лазаров;
11;11. ЛОВЕЧ;16;КП ТРЕТИ МАРТ;106;Иво Емилов Михайлов;
11;11. ЛОВЕЧ;16;КП ТРЕТИ МАРТ;107;Мариян Александров Славчев;
11;11. ЛОВЕЧ;17;Движение за права и свободи - ДПС;101;Марио Киров Рангелов;
11;11. ЛОВЕЧ;17;Движение за права и свободи - ДПС;102;Исай Младенов Милев;
11;11. ЛОВЕЧ;17;Движение за права и свободи - ДПС;103;Теодор Антонов Арсов;
11;11. ЛОВЕЧ;17;Движение за права и свободи - ДПС;104;Тинка Щерева Милчева;
11;11. ЛОВЕЧ;17;Движение за права и свободи - ДПС;105;Марчело Анчев Казаков;
11;11. ЛОВЕЧ;17;Движение за права и свободи - ДПС;106;Любен Илиев Василев;
11;11. ЛОВЕЧ;17;Движение за права и свободи - ДПС;107;Севин Митков Иванов;
11;11. ЛОВЕЧ;17;Движение за права и свободи - ДПС;108;Красимир Иванов Костов;
11;11. ЛОВЕЧ;18;ПП НАЦИЯ;101;Ичо Стайков Добревски;
11;11. ЛОВЕЧ;18;ПП НАЦИЯ;102;Пламен Лалев Герганов;
11;11. ЛОВЕЧ;18;ПП НАЦИЯ;103;Ивайло Стефанов Стефанов;
11;11. ЛОВЕЧ;19;БЪЛГАРИЯ МОЖЕ;101;Борислав Петров Банчев;
11;11. ЛОВЕЧ;19;БЪЛГАРИЯ МОЖЕ;102;Дочо Любчев Маринов;
11;11. ЛОВЕЧ;19;БЪЛГАРИЯ МОЖЕ;103;Радослав Йорданов Петров;
11;11. ЛОВЕЧ;19;БЪЛГАРИЯ МОЖЕ;104;Борислава Петкова Найденова;
11;11. ЛОВЕЧ;19;БЪЛГАРИЯ МОЖЕ;105;Николай Иванов Нинков;
11;11. ЛОВЕЧ;20;СИЯНИЕ;101;Даниела Колева Димитрова;
11;11. ЛОВЕЧ;20;СИЯНИЕ;102;Мартин Огнянов Огнянов;
11;11. ЛОВЕЧ;20;СИЯНИЕ;103;Калин Димитров Крулев;
11;11. ЛОВЕЧ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;101;Ивет Иванова Горанова;
11;11. ЛОВЕЧ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;102;Тихомир Панков Тотев;
11;11. ЛОВЕЧ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;103;Тинна Христова Борисова;
11;11. ЛОВЕЧ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;104;Цветомир Василев Цветков;
11;11. ЛОВЕЧ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;105;Пламен Найденов Пеев;
11;11. ЛОВЕЧ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;106;Витомир Христов Вутов;
11;11. ЛОВЕЧ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;107;Любомир Стефанов Стефанов;
11;11. ЛОВЕЧ;21;ПРОГРЕСИВНА БЪЛГАРИЯ;108;Мария Петкова Гатева;
11;11. ЛОВЕЧ;22;Съпротива;101;Красимир Марков Йончевски;
11;11. ЛОВЕЧ;22;Съпротива;102;Славка Георгиева Кудева;
11;11. ЛОВЕЧ;23;Партия на ЗЕЛЕНИТЕ;101;Иван Велев Иванов;
11;11. ЛОВЕЧ;23;Партия на ЗЕЛЕНИТЕ;102;Димитър Цветанов Тодоров;
11;11. ЛОВЕЧ;24;ПП ГЛАС НАРОДЕН;101;Иван Христов Минев;
11;11. ЛОВЕЧ;24;ПП ГЛАС НАРОДЕН;102;Мартин Ганчев Минков;
12;12. МОНТАНА;1;ПП ИМА ТАКЪВ НАРОД;101;Ашот Гегамович Казарян;
12;12. МОНТАНА;1;ПП ИМА ТАКЪВ НАРОД;102;Силви Кирилов Петров;
12;12. МОНТАНА;1;ПП ИМА ТАКЪВ НАРОД;103;Диана Димитрова Младенова;
12;12. МОНТАНА;1;ПП ИМА ТАКЪВ НАРОД;104;Цветелина Димитрова Атанасова;
12;12. МОНТАНА;2;ПРЯКА ДЕМОКРАЦИЯ;101;Биляна Стефанова Илиева;
12;12. МОНТАНА;3;СИНЯ БЪЛГАРИЯ;101;Стоян Иванов Кузов;
12;12. МОНТАНА;3;СИНЯ БЪЛГАРИЯ;102;Ана Симеонова Атанасова;
12;12. МОНТАНА;3;СИНЯ БЪЛГАРИЯ;103;Мирослав Виденов Младенов;
12;12. МОНТАНА;3;СИНЯ БЪЛГАРИЯ;104;Соня Миткова Симеонова;
12;12. МОНТАНА;3;СИНЯ БЪЛГАРИЯ;105;Венета Цветанова Йорданова;
12;12. МОНТАНА;4;ПП МЕЧ;101;Калоян Юриев Тачев;
12;12. МОНТАНА;4;ПП МЕЧ;102;Пламен Ангелов Петков;
12;12. МОНТАНА;4;ПП МЕЧ;103;Невяна Георгиева Петърчовска-Пунчева;
12;12. МОНТАНА;4;ПП МЕЧ;104;Станислава Мирославова Генчева;
12;12. МОНТАНА;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;101;Пламен Спасов Младенов;
12;12. МОНТАНА;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;102;Красимир Бориславов Иванов;
12;12. МОНТАНА;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;103;Петър Тодоров Петров;
12;12. МОНТАНА;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;104;Руси Иванов Статков;
12;12. МОНТАНА;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;105;Арсен Димов Александров;
12;12. МОНТАНА;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;106;Галя Георгиева Рачкова;
12;12. МОНТАНА;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;107;Невена Антонова Петрова;
12;12. МОНТАНА;5;БСП – ОБЕДИНЕНА ЛЕВИЦА;108;Нанси Силвиева Кирилова;
12;12. МОНТАНА;6;ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА;101;Станил Миролюбов Кавалски;
12;12. МОНТАНА;6;ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА;102;Иван Кирилов Йорданов;
12;12. МОНТАНА;6;ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА;103;Христина Тодорова Николова;
12;12. МОНТАНА;6;ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА;104;Симеон Стоянов Тодоров;
12;12. МОНТАНА;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;101;Богдан Валериев Богданов;
12;12. МОНТАНА;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;102;Валери Красимиров Спасов;
12;12. МОНТАНА;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;103;Александър Георгиев Петров;
12;12. МОНТАНА;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;104;Дилян Феликсов Симеонов;
12;12. МОНТАНА;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;105;Кристиян Борисов Кирилов;
12;12. МОНТАНА;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;106;Дебора Йорданова Петкова;
12;12. МОНТАНА;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;107;Светослав Нейков Димитров;
12;12. МОНТАНА;7;КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ;108;Теодор Асенов Евдокимов;
12;12. МОНТАНА;8;ВЪЗРАЖДАНЕ;101;Петър Николаев Петров;
12;12. МОНТАНА;8;ВЪЗРАЖДАНЕ;102;Александър Людмилов Димитров;
12;12. МОНТАНА;8;ВЪЗРАЖДАНЕ;103;Милован Жан Панталеев;
12;12. МОНТАНА;8;ВЪЗРАЖДАНЕ;104;Атанас Трайчов Василев;
12;12. МОНТАНА;8;ВЪЗРАЖДАНЕ;105;Слави Ваньов Ставров;
12;12. МОНТАНА;8;ВЪЗРАЖДАНЕ;106;Александър Димитров Радоев;
12;12. МОНТАНА;8;ВЪЗРАЖДАНЕ;107;Жельо Димитров Йорданов;
12;12. МОНТАНА;8;ВЪЗРАЖДАНЕ;108;Георги Ангелов Георгиев;
12;12. МОНТАНА;9;МОЯ БЪЛГАРИЯ;101;Дориян Аспарухов Аврамов;
12;12. МОНТАНА;10;Движение на непартийните кандидати;101;Ива Стефанова Георгиева;
12;12. МОНТАНА;10;Движение на непартийните кандидати;102;Андрей Емилов Илиев;
12;12. МОНТАНА;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;101;Димитър Йорданов Чукарски;
12;12. МОНТАНА;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;102;Явор Илиев Хайтов;
12;12. МОНТАНА;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;103;Димана Макариева Павлова;
12;12. МОНТАНА;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;104;Добромир Чавдаров Йоцов;
12;12. МОНТАНА;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;105;Васил Георгиев Замфиров;
12;12. МОНТАНА;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;106;Катя Павлова Тодорова;
12;12. МОНТАНА;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;107;Александър Тодоров Маринов;
12;12. МОНТАНА;11;АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС;108;Мартин Здравков Атанасов;
12;12. МОНТАНА;12;АНТИКОРУПЦИОНЕН БЛОК;101;Георги Сашков Стефанов;
12;12. МОНТАНА;12;АНТИКОРУПЦИОНЕН БЛОК;102;Галя Жечева Иванова;
12;12. МОНТАНА;12;АНТИКОРУПЦИОНЕН БЛОК;103;Теодор Евгениев Антонов;
12;12. МОНТАНА;13;НД НЕПОКОРНА БЪЛГАРИЯ;101;Мария Руменова Китанова;
12;12. МОНТАНА;13;НД НЕПОКОРНА БЪЛГАРИЯ;102;Кирилка Тодорова Илиева;
